ID,duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,level
164,14956117,14955795,14955946,0,5,387745,387871,5878.850236,7871.550526,297.2696723,229757.6971,0,387683,3364.705737,13783.21182,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
165,13163713,13162893,13140550,43,0,195976,196053,11070.55761,5392.100944,275.6061303,241134.8531,0,195919,3629.366694,11617.29277,-1,0,-1,0,-1,0,-1,0,P2P
166,2762342,2762342,2762110,83,142,2329897,2290098,306926.8889,394587.1429,6.516209796,3497.394602,36,2290098,162490.7059,552129.7796,2652246,2652246,2652246,0,2290098,2290098,2290098,0,CHAT
167,12776770,12776770,12776484,124650,124682,5942523,5942527,2129461.667,2129414,1.095738594,381.551832,34,5942468,982828.4615,1860904.668,1692890,3938451.333,6231958,2269913.796,1692834,3841917.667,5942468,2125232.669,CHAT
168,14998693,14998628,14998684,0,0,896363,896082,7594.242025,3784.679283,396.0345078,349924.6901,0,896082,2525.457653,18725.6105,-1,0,-1,0,-1,0,-1,0,EMAIL
169,14994580,14994396,14994371,71,15,74782,71561,34789.7819,27512.60734,65.22356745,23359.0404,15,70787,15347.57421,17488.18857,-1,0,-1,0,-1,0,-1,0,VOIP
170,14999773,14999773,14999045,0,0,780324,779169,3808.982478,5292.535286,451.6068343,357655.2125,0,779169,2214.642404,14845.50673,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
171,14993132,14992965,14992918,7,62,101508,108848,20765.8795,25761.02749,87.10654985,35897.36954,7,81981,11488.99004,14947.49853,-1,0,-1,0,-1,0,-1,0,VOIP
172,6945244,6945244,6944534,188965,188968,2541738,2541742,1157540.667,1157422.333,2.015767913,627.9117048,44,2541694,534249.5385,941976.9114,1333334,2251796.667,2880314,813226.907,1332625,2107361.333,2541694,672583.0461,CHAT
173,8165439,8126072,8165439,118,80,6275218,6275221,625082.4615,583245.6429,3.551554301,1824.886574,11,6275160,291622.8214,1178115.644,7900143,7900143,7900143,0,6275160,6275160,6275160,0,CHAT
174,334090,333877,333790,333877,1793,333877,331997,333877,166895,14.96602712,5474.57272,213,331997,83522.5,165650.8454,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
175,14886303,14886303,14847848,95,212,2391091,2429516,167261.8315,154665.0833,12.56188323,4600.940878,18,2391041,80033.8871,258554.686,1967555,4700507,7433459,3864977.784,1965627,2178334,2391041,300813.1242,CHAT
176,14371143,14370736,14371143,16,0,9708576,9749235,33112.29493,17654.96683,86.97985957,74136.34392,0,9708576,11506.1193,275121.8184,13699771,13700000,13699771,0,9708576,9708576,9708576,0,VIDEO-STREAMING
177,14988940,14932516,14988940,0,0,377153,376952,6122.392784,8267.479316,283.809262,219955.9809,0,376924,3524.321655,13893.21164,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
178,14629177,14590684,14629177,28,0,1483313,1521941,6436.119982,2894.574001,500.5749811,442538.2234,0,1483263,1997.975553,23784.61201,3701223,4336761,4972299,898786.459,1240118,1361690.5,1483263,171929.4783,P2P
179,4308750,4308750,4308484,62,6,3858268,3858248,538593.75,718080.6667,3.713373948,2097.592109,6,3858212,287250,990112.3471,4197986,4197986,4197986,0,3858212,3858212,3858212,0,CHAT
180,14700619,14700619,14664059,148,9,8464958,8465330,201378.3425,154358.5158,11.5641389,6153.210283,9,8464958,86985.91124,688116.7669,3248322,5856666,8465010,3688755.46,2847019,5655988.5,8464958,3972482.763,CHAT
181,14873419,14873344,14873419,1,7,6890793,6928132,43111.14203,41315.05278,47.534464,36443.40282,0,6890793,21067.16572,269544.4915,1767826,4347867,6927908,3648728.974,1002880,3946836.5,6890793,4163383.209,EMAIL
182,14991653,14991344,14991437,336,165,70847,69137,35608.89311,27608.53959,64.43585641,23363.93458,57,68805,15535.39171,17149.38943,-1,0,-1,0,-1,0,-1,0,VOIP
183,14927845,14927645,14927713,0,5,115576,112316,2446.352835,3391.120627,703.7854426,561017.5481,0,112316,1421.022846,8080.48783,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
184,14978568,14977647,14978317,9,64,112264,96749,20658.82345,26004.02257,86.99095935,33761.83892,9,87814,11504.2765,14148.4422,-1,0,-1,0,-1,0,-1,0,VOIP
185,10758675,10758675,10758140,38,7,2569364,2570447,87468.90244,68089.49367,26.30435439,13403.78811,6,2569364,38151.32979,183744.0604,2758678,5280103.5,7801529,3565834.139,1369160,1969262,2569364,848672.3872,CHAT
186,10135147,10133558,10135147,42,152,4881009,4881003,460616.2727,422297.7917,4.735994456,2382.402544,10,4880960,215641.4255,854784.7192,3984469,5067552,6150635,1531710.668,3398049,4139504.5,4880960,1048576.424,CHAT
187,6053479,6052928,6052979,514,154,5257216,5257898,864704,756622.375,2.808302465,1004.546311,14,5257063,378342.4375,1304528.459,5719576,5719576,5719576,0,5257063,5257063,5257063,0,VIDEO-STREAMING
188,14963182,14962985,14963182,100,435,6475091,6475138,393762.7632,415643.9444,5.079133569,1923.721839,20,6474858,199509.0933,828661.4716,5275412,7314108,9352804,2883151.533,3168306,4821582,6474858,2338085.342,CHAT
189,10252039,10251213,10251742,45,78,5847958,5847958,465964.2273,445727.913,4.584453883,2047.69022,9,5847917,222870.413,887486.7904,3635302,4741630,5847958,1564584.062,1507584,3677750.5,5847917,3069078.897,VIDEO-STREAMING
190,14959342,14959292,14895574,6,0,177522,214453,6610.38091,8866.413095,263.7148078,203365.8967,0,177479,3792.936613,13799.43497,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
191,14924051,14887833,14924035,30,0,1602666,1563400,9561.870906,3961.782586,356.8736129,327422.7621,0,1563177,2802.638685,33820.34138,1739234,5535976,9332718,5369404.029,1557392,1560284.5,1563177,4090.612607,P2P
192,2092350,2092350,2091897,196,240,1627264,1627244,261543.75,348649.5,7.646904199,4565.201807,33,1627211,139490,417337.7597,1980060,1980060,1980060,0,1627211,1627211,1627211,0,CHAT
193,14969973,14969764,14969685,363,257933,12831052,12831675,3742441,4989895,0.601203489,237.8093802,51,12831052,1871246.625,4475718.5,2138298,7484700.5,12831103,7560954.925,1880021,7355536.5,12831052,7743548.281,CHAT
194,10599923,10598451,10560959,0,5,5045139,5082875,9462.902679,13070.49381,182.0767943,143050.6618,0,5045090,5495.035251,116280.1504,10057059,10100000,10057059,0,5045090,5045090,5045090,0,EMAIL
195,14979149,14955242,14979149,85,20,75618,74980,32300.73866,26141.62129,69.29632651,25508.0579,12,74582,14444.69527,17634.15582,-1,0,-1,0,-1,0,-1,0,VOIP
196,14991691,14989790,14991691,0,1,187621,186981,2437.760611,3377.267628,706.3912937,562309.5487,0,186981,1415.779677,8402.520378,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
197,14998376,14959349,14998376,20,64,96059,132069,23632.46288,29236.60039,76.54162024,31056.76241,0,96059,13076.17786,16491.35077,-1,0,-1,0,-1,0,-1,0,VOIP
198,1826097,1826048,1826049,233102,231177,1592946,1594872,913024,913024.5,3.285696214,1023.494371,48,1592946,365219.4,693541.1382,1592995,1592995,1592995,0,1592946,1592946,1592946,0,CHAT
199,8231608,8190475,8231562,39,56,2789807,2789484,190476.1628,200769.8049,10.44753346,5373.919652,11,2789484,96842.44706,332481.0803,2466507,3692936.5,4919366,1734433.232,1234911,2012197.5,2789484,1099249.11,CHAT
200,4700552,4700404,4700290,848,1047,3932780,3933045,940080.8,783381.6667,2.765632632,919.2537387,51,3932612,391712.6667,1122223.077,4272940,4272940,4272940,0,3932612,3932612,3932612,0,VIDEO-STREAMING
201,14715314,14676582,14715264,67,45,1060280,1060281,157812.7097,159948.5217,12.7078498,4951.032645,20,1060227,79114.5914,170613.3021,6891769,6891769,6891769,0,1060227,1060227,1060227,0,CHAT
202,14957037,14919989,14918333,0,4,163408,190440,5634.436934,7737.724585,306.0766648,235513.2905,0,150838,3267.869128,12539.17797,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
203,14995300,14987906,14995300,29,0,1460661,1498910,14126.20735,7123.657957,211.2661967,180331.7706,0,1460608,4734.859488,43408.28798,2424888,3755223,5008322,1293447.663,1143694,1337414,1460608,169820.6653,P2P
204,2974284,2974284,2973650,155,15,2482938,2482947,297428.4,371706.25,6.72430743,3803.268282,15,2482882,156541.2632,566644.2176,2862064,2862064,2862064,0,2482882,2482882,2482882,0,CHAT
205,2297628,2297571,2297576,128339,128366,2169232,2169210,1148785.5,1148788,2.611388789,813.4476077,30,2169180,459525.6,957338.2622,2297576,2297576,2297576,0,2169180,2169180,2169180,0,CHAT
206,14552446,14552116,14552211,40,42,7997798,8035678,501797.1034,428006.2059,4.466603071,1798.529264,13,7997798,227381.9688,1008813.86,3458455,6667865.5,9877276,4538791.856,1056232,4527015,7997798,4908428.391,EMAIL
207,14997005,14990830,14997005,117,9,71766,71702,35863.22967,27366.79745,64.54622106,23719.13592,9,71467,15508.79524,17529.58464,-1,0,-1,0,-1,0,-1,0,VOIP
208,14976544,14976173,14976544,0,0,125346,124865,1866.189782,2587.51624,922.442454,733859.6942,0,124865,1084.156942,6813.734895,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
209,14987118,14986920,14967287,8,71,102008,119329,24568.72131,31117.02079,72.92929835,29739.60704,0,101796,13724.46703,17889.11761,-1,0,-1,0,-1,0,-1,0,VOIP
210,2287530,2287491,2287483,190031,190023,1836056,1836772,762497,762494.3333,3.497221894,1089.38462,39,1836056,326790,674241.8351,2026126,2026126,2026126,0,1836056,1836056,1836056,0,CHAT
211,413018,411763,413018,411,497,221460,221658,102940.75,103254.5,24.21201982,12520.03545,41,221460,45890.88889,79225.72649,-1,0,-1,0,-1,0,-1,0,CHAT
212,14601435,14601175,14601181,377,312,13814840,13814960,2085882.143,1825147.625,1.164269128,416.4659159,40,13814666,912589.6875,3441897.769,14266108,14300000,14266108,0,13814666,13800000,13814666,0,VIDEO-STREAMING
213,14785932,14785744,14785932,85,7,8419383,8419515,528062.2857,547627.1111,3.8550157,1528.14175,7,8419270,264034.5,1144301.226,3015844,7392535.5,11769227,6189576.478,1711943,5065606.5,8419270,4742796.405,CHAT
214,14728242,14727063,14728084,27,2,3313136,3350799,131491.6339,84644.16092,19.5542686,14179.28901,2,3313136,51317.91638,281819.0816,1918286,3128245.5,4154832,926111.998,1069091,2146283.75,3313136,1080628.21,VIDEO-STREAMING
215,14976463,14975092,14939437,5,5,158489,158521,6040.779347,8212.994502,287.1171918,221812.5201,5,158321,3483.708537,13178.44714,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
216,14995543,14995504,14995532,37,0,3125483,3087610,16141.55436,8049.131508,186.3220292,160920.2814,0,3087579,5368.973505,70513.53212,1545649,4105584.333,7405221,2999002.26,1088970,1902396,3087579,1049886.629,P2P
217,3863501,3863501,3863022,68,44,3180343,3180326,429277.8889,551860.2857,4.658986758,2759.155491,17,3180290,227264.7647,769351.7244,3750720,3750720,3750720,0,3180290,3180290,3180290,0,CHAT
218,14388564,14388564,14388113,125405,125419,4450372,4450447,1199047,1199009.417,1.806990607,598.6003885,21,4450372,575542.56,1059046.678,1198843,2398085.167,4450426,1142606.699,1198786,2143171.667,4450372,1200435.993,CHAT
219,11248644,11233702,11210729,14,6,3504966,3505078,8408.459581,11641.46314,204.5579894,161046.6115,2,3504911,4890.714783,76605.89323,10815246,10800000,10815246,0,3504911,3504911,3504911,0,EMAIL
220,14990215,14961976,14990215,164,131,75115,75249,35454.91943,27156.18659,65.10913953,23831.41269,17,74872,15374.57949,17451.20613,-1,0,-1,0,-1,0,-1,0,VOIP
221,14999123,14997597,14999123,0,0,169095,168089,2776.304517,3851.854905,619.9029103,491890.4259,0,168089,1613.329354,9418.99789,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
222,14989875,14971257,14989774,8,67,105348,121320,22581.08145,28389.72348,79.5870546,32613.21392,8,98423,12575.39849,16444.11008,-1,0,-1,0,-1,0,-1,0,VOIP
223,14012256,14012210,14012206,189687,189679,4657941,4657945,1167684.167,1167683.833,1.855518483,577.9940075,46,4657894,560490.24,1071037.555,1261901,2515760.8,5129091,1503686.048,1261854,2305595.6,4657894,1358694.876,CHAT
224,9166228,9125551,9166228,75,39,5975300,5975309,337983.3704,339489.9259,6.109383271,2906.102707,10,5975269,166658.6909,807938.2484,6361515,6361515,6361515,0,5975269,5975269,5975269,0,CHAT
225,333995,333827,331911,333827,1288,333827,330623,333827,165955.5,14.97028399,5476.129882,168,330623,83498.75,164751.3569,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
226,14726787,14687494,14726787,90,111,2288292,2288621,149872.3878,147267.87,13.58069483,5529.651512,15,2288292,74003.95477,235661.7381,1814609,6579717.5,11344826,6738881.067,1775384,2031838,2288292,362680.7249,CHAT
227,4629792,4629530,4629742,812,35,2538337,2574836,356117.6923,308649.4667,6.479772741,2487.584755,13,2538287,159648,497817.2455,1499416,2314871,3130326,1153227.521,1047967,1793127,2538287,1053815.378,VIDEO-STREAMING
228,14985321,14985093,14946380,6,5,141827,141915,4527.218429,6143.189478,383.3751709,297988.0778,1,127188,2608.865077,10672.82193,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
229,14895706,14895688,14895595,0,0,3212660,3213135,16736.72809,7843.915219,187.3694338,166983.9617,0,3212660,5338.962724,75111.89146,2378995,4489426.667,5932443,1868376.459,1368674,2076248,3212660,993980.6913,P2P
230,2992828,2992828,2992626,68,144,2043335,2043331,299282.8,374078.25,6.682642638,3770.012844,32,2043278,157517.2632,473884.6575,2547570,2547570,2547570,0,2043278,2043278,2043278,0,CHAT
231,14388391,14388391,14388073,65206,65197,3538316,3538637,846375.9412,846357.2353,2.502017078,922.271295,43,3538316,411096.8857,846736.7842,1188768,2809013.8,4105223,1258476.699,1112947,2176929.8,3538316,1132716.897,CHAT
232,13023280,13023280,12985683,4,5,3330517,3368787,9597.111275,13223.70978,179.7550233,140158.854,4,3330464,5565.504274,77486.59441,12589759,12600000,12589759,0,3330464,3330464,3330464,0,EMAIL
233,14996861,14996651,14996584,267,16,73650,68999,35537.08768,27266.51636,64.94692456,23521.98903,15,68775,15413.01233,17580.13419,-1,0,-1,0,-1,0,-1,0,VOIP
234,14981578,14981475,14981254,0,0,469264,467937,2684.852151,3725.753295,640.9872178,508641.6798,0,467937,1560.255988,10227.48436,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
235,14992673,14992673,14968704,14,65,95683,133906,22211.36741,27874.68156,80.97288589,31416.41254,11,95407,12359.99423,15650.37769,-1,0,-1,0,-1,0,-1,0,VOIP
236,13975117,13975072,13975072,155819,156095,3790753,3790748,931671.4667,931671.4667,2.28978405,752.1225046,38,3790698,450810.2258,958426.177,2284041,3493768,4364930,909657.8583,1199205,2639017,3790698,1209940.723,CHAT
237,5457586,5420929,5457586,277,207,3043717,3043255,235692.5652,218303.44,9.161559708,4428.3315,15,3043255,111379.3061,438018.1331,3436558,3436558,3436558,0,3043255,3043255,3043255,0,CHAT
238,6069013,6068857,6068713,332696,1020,5400279,5400627,2022952.333,1213742.6,1.647714381,602.7339207,156,5400069,674334.7778,1777989.349,5732975,5732975,5732975,0,5400069,5400069,5400069,0,VIDEO-STREAMING
239,3176323,3176170,3176323,240,208,517817,518325,138094.3478,151253.4762,14.48215437,5634.817366,29,517817,70584.95556,129001.6439,-1,0,-1,0,-1,0,-1,0,CHAT
240,14996771,14996741,14996645,35,3,2602786,2603110,104144.0347,80195.96257,22.20477995,12294.71331,3,2602786,45170.99699,241739.3221,2496096,3405744.75,3903894,659342.6652,1211435,2030478.75,2602786,636085.9651,VIDEO-STREAMING
241,14987752,14951172,14987752,13,5,168947,131980,6038.437803,8266.824049,286.3004405,221418.996,5,129702,3493.648485,12959.61653,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
242,5797594,5797594,5797249,47,0,986044,985897,6077.142558,2711.528999,533.6696568,477174.1519,0,985564,1874.424184,21282.37319,-1,0,-1,0,-1,0,-1,0,P2P
243,3448894,3448894,3448699,87,98,2902040,2902023,313535.8182,383188.7778,6.378856526,3601.154457,32,2901979,164233.0476,630551.7957,3336304,3336304,3336304,0,2901979,2901979,2901979,0,CHAT
244,10961055,10960994,10961009,241,1037,5150227,5150779,1565856.286,1826834.833,1.36848141,589.0856309,46,5150227,782932.5,1744304.851,5188838,5480504.5,5772171,412478.72,4587355,4868791,5150227,398010.6081,CHAT
245,14370423,14370423,14333711,0,0,3914121,3950085,10613.31093,14611.3262,162.6256931,126757.3682,0,3914064,6151.722175,88133.39318,13868555,13900000,13868555,0,3914064,3914064,3914064,0,EMAIL
246,14990109,14989781,14989861,152,9,75555,75611,34618.43187,27057.51083,65.97683846,24178.74346,9,74860,15172.1751,17327.74131,-1,0,-1,0,-1,0,-1,0,VOIP
247,14965141,14910836,14965141,0,0,1942356,1940980,3577.455854,4960.272125,480.2494009,380016.8672,0,1940980,2082.541191,25687.62881,8783297,8783297,8783297,0,1940980,1940980,1940980,0,FILE-TRANSFER
248,14992820,14992820,14986719,7,11,115058,123717,19496.51495,25019.56427,91.37707249,36855.10798,7,114779,10951.65814,13756.35524,-1,0,-1,0,-1,0,-1,0,VOIP
249,11212236,11212236,11171506,453,859,5553164,5553162,1401529.5,1396438.25,1.60538897,500.0786641,39,5553116,659543.2941,1640001.656,4577221,5487391,6397561,1287174.758,4386584,4969850,5553116,824862.6877,CHAT
250,9149646,9149602,9149600,73,38,2748393,2709016,198904.3913,194672.3404,10.38291536,4923.906346,8,2709016,97336.65957,318072.0671,4160096,4294275,4428454,189757.7616,1383261,2046138.5,2709016,937450.3507,CHAT
251,4594600,4594254,4594383,351,376,3811402,3852605,574281.75,574297.875,3.91764245,1332.21608,41,3811402,270270.5882,917238.5578,4255145,4255145,4255145,0,3811402,3811402,3811402,0,VIDEO-STREAMING
252,5518548,5518306,5518269,89,9,520268,493500,98541.17857,95142.56897,21.02002193,7856.958026,9,493500,47987.37391,97157.71593,-1,0,-1,0,-1,0,-1,0,CHAT
253,14948356,14946085,14947887,0,0,242147,279640,10909.55109,6233.480817,252.2016468,204514.8644,0,242106,3966.133192,13702.4835,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
254,14989808,14989561,14989808,1,5,154623,143704,5572.327509,7578.264914,311.5450178,240834.2388,1,143380,3210.496466,12650.65482,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
255,14517193,14517193,14477411,436,794,13546473,13546462,3629298.25,3619352.75,0.6888384,214.5731616,44,13546159,1613021.444,4481587.477,13728700,13700000,13728700,0,13546159,13500000,13546159,0,P2P
256,11947390,11947390,11947092,124642,124665,11347796,11347775,3982463.333,3982364,0.669602315,251.6030698,35,11347740,1706770,4254812.526,11947334,11900000,11947334,0,11347740,11300000,11347740,0,CHAT
257,6434022,6434022,6395342,222,351,1497389,1482083,257360.88,220529.0345,8.703731507,3594.485689,40,1482083,116982.2182,253798.6752,5997666,5997666,5997666,0,1482083,1482083,1482083,0,EMAIL
258,14985182,14958320,14985182,138,18,71234,71336,33614.20225,26289.79298,67.86704359,25016.57971,13,71146,14749.19488,16942.74858,-1,0,-1,0,-1,0,-1,0,VOIP
259,14938534,14938454,14924161,0,1,505799,504482,1998.722772,2764.757503,861.7980854,685078.335,0,504482,1160.45475,9631.894742,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
260,14986348,14986078,14986059,13,12,87007,93243,20417,25927.43772,87.67980031,35447.59537,12,86650,11413.82178,14293.97931,-1,0,-1,0,-1,0,-1,0,VOIP
261,11451508,11451446,11451462,189193,189209,11058004,11058876,3817148.667,3817154,0.698597949,217.6132611,46,11058004,1635929.714,4155773.689,11247259,11200000,11247259,0,11058004,11100000,11058004,0,CHAT
262,14899805,14862372,14899757,38,40,3103565,3065164,156446.0211,165552.8556,12.55049982,6252.095246,9,3065118,80106.47849,294456.5454,4089954,4592928.5,5095903,711313.3594,2320918,2693018,3065118,526228.8666,CHAT
263,14588444,14588159,14588100,1808,383,6421442,6420860,1823519.875,1326190.909,1.439495535,539.4680886,43,6420860,729422.2,1546572.702,1562256,2849868.4,6421424,2029588.894,1360121,2774943.6,6420860,2083249.28,VIDEO-STREAMING
264,7019234,7019027,7018931,1766,2024,2795259,2795255,1002718.143,1002704.429,2.279451006,783.2763518,47,2795208,467948.9333,951226.053,3113754,3508605,3903456,558403.6393,2722677,2758942.5,2795208,51287.16194,CHAT
265,14973023,14972978,14973019,0,0,110183,115377,8802.456202,4765.442075,323.5819514,273606.4721,0,109846,3091.045211,10557.38007,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
266,14965318,14868330,14965318,14,6,210165,208601,6616.969292,9102.991484,260.1347997,201518.1368,6,208601,3845.14851,14336.27973,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
267,1212265,1212265,1211876,2204,2557,423918,388804,242453,242375.2,9.898825752,3931.483628,46,388804,110205.9091,157202.4703,-1,0,-1,0,-1,0,-1,0,P2P
268,14454638,14454638,14454360,73,25,10065206,10065620,657029,803020,2.905641774,1815.611017,25,10065206,352552.1463,1594702.934,1928194,4780760.333,10177380,4676154.717,1252355,4397326.667,10065206,4918371.988,CHAT
269,13389685,13389685,13389155,243,125138,10316497,10316946,1673710.625,2231525.833,1.194949695,523.6120193,29,10316497,892645.6667,2657821.212,2488571,6402560.5,10316550,5535217.034,2013796,6165146.5,10316497,5870896.179,CHAT
270,12577395,12577395,12539320,57,5,3521000,3557673,9289.065731,12717.36308,186.2070802,145079.8834,5,3520944,5372.65912,80336.05563,12038395,12000000,12038395,0,3520944,3520944,3520944,0,EMAIL
